song_id,audio_path,has_ann
1439,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1439.mp3,True
807,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/807.mp3,True
47,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/47.mp3,True
1363,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1363.mp3,True
191,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/191.mp3,True
1405,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1405.mp3,True
1411,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1411.mp3,True
185,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/185.mp3,True
1377,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1377.mp3,True
184,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/184.mp3,True
1410,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1410.mp3,True
1376,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1376.mp3,True
1362,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1362.mp3,True
1404,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1404.mp3,True
190,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/190.mp3,True
46,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/46.mp3,True
806,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/806.mp3,True
52,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/52.mp3,True
1438,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1438.mp3,True
621,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/621.mp3,True
635,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/635.mp3,True
153,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/153.mp3,True
1389,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1389.mp3,True
85,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/85.mp3,True
609,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/609.mp3,True
91,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/91.mp3,True
1174,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1174.mp3,True
1612,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1612.mp3,True
386,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/386.mp3,True
392,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/392.mp3,True
1606,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1606.mp3,True
1160,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1160.mp3,True
1148,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1148.mp3,True
423,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/423.mp3,True
1809,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1809.mp3,True
345,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/345.mp3,True
437,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/437.mp3,True
1835,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1835.mp3,True
379,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/379.mp3,True
1821,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1821.mp3,True
1000,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1000.mp3,True
594,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/594.mp3,True
1766,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1766.mp3,True
1772,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1772.mp3,True
580,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/580.mp3,True
1014,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1014.mp3,True
1982,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1982.mp3,True
1996,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1996.mp3,True
1028,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1028.mp3,True
231,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/231.mp3,True
225,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/225.mp3,True
1969,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1969.mp3,True
1799,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1799.mp3,True
1941,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1941.mp3,True
219,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/219.mp3,True
1955,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1955.mp3,True
1564,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1564.mp3,True
796,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/796.mp3,True
1202,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1202.mp3,True
1216,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1216.mp3,True
782,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/782.mp3,True
1570,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1570.mp3,True
2051,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/2051.mp3,True
1558,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1558.mp3,True
2045,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/2045.mp3,True
741,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/741.mp3,True
999,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/999.mp3,True
769,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/769.mp3,True
1599,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1599.mp3,True
757,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/757.mp3,True
743,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/743.mp3,True
970,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/970.mp3,True
2053,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/2053.mp3,True
2047,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/2047.mp3,True
1228,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1228.mp3,True
964,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/964.mp3,True
1200,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1200.mp3,True
794,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/794.mp3,True
1566,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1566.mp3,True
1572,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1572.mp3,True
780,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/780.mp3,True
1214,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1214.mp3,True
958,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/958.mp3,True
1943,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1943.mp3,True
1957,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1957.mp3,True
233,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/233.mp3,True
555,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/555.mp3,True
227,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/227.mp3,True
1758,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1758.mp3,True
1980,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1980.mp3,True
1994,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1994.mp3,True
1764,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1764.mp3,True
1002,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1002.mp3,True
1016,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1016.mp3,True
582,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/582.mp3,True
1770,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1770.mp3,True
1837,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1837.mp3,True
1189,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1189.mp3,True
1823,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1823.mp3,True
347,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/347.mp3,True
435,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/435.mp3,True
353,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/353.mp3,True
1638,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1638.mp3,True
384,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/384.mp3,True
1610,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1610.mp3,True
1176,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1176.mp3,True
1162,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1162.mp3,True
1604,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1604.mp3,True
390,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/390.mp3,True
87,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/87.mp3,True
179,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/179.mp3,True
93,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/93.mp3,True
623,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/623.mp3,True
145,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/145.mp3,True
151,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/151.mp3,True
637,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/637.mp3,True
804,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/804.mp3,True
44,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/44.mp3,True
1348,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1348.mp3,True
2,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/2.mp3,True
810,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/810.mp3,True
50,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/50.mp3,True
78,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/78.mp3,True
1374,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1374.mp3,True
1412,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1412.mp3,True
186,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/186.mp3,True
192,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/192.mp3,True
1406,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1406.mp3,True
1360,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1360.mp3,True
1407,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1407.mp3,True
193,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/193.mp3,True
1361,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1361.mp3,True
1375,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1375.mp3,True
79,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/79.mp3,True
839,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/839.mp3,True
187,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/187.mp3,True
1413,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1413.mp3,True
3,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/3.mp3,True
51,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/51.mp3,True
811,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/811.mp3,True
1349,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1349.mp3,True
45,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/45.mp3,True
805,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/805.mp3,True
150,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/150.mp3,True
622,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/622.mp3,True
144,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/144.mp3,True
92,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/92.mp3,True
86,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/86.mp3,True
178,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/178.mp3,True
1163,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1163.mp3,True
391,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/391.mp3,True
1605,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1605.mp3,True
1611,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1611.mp3,True
1177,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1177.mp3,True
1639,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1639.mp3,True
352,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/352.mp3,True
346,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/346.mp3,True
420,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/420.mp3,True
408,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/408.mp3,True
1822,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1822.mp3,True
1836,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1836.mp3,True
1188,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1188.mp3,True
1017,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1017.mp3,True
1771,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1771.mp3,True
1765,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1765.mp3,True
1003,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1003.mp3,True
597,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/597.mp3,True
1995,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1995.mp3,True
1981,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1981.mp3,True
1759,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1759.mp3,True
540,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/540.mp3,True
226,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/226.mp3,True
232,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/232.mp3,True
554,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/554.mp3,True
1956,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1956.mp3,True
1942,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1942.mp3,True
568,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/568.mp3,True
1573,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1573.mp3,True
959,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/959.mp3,True
1215,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1215.mp3,True
781,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/781.mp3,True
795,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/795.mp3,True
1201,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1201.mp3,True
1567,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1567.mp3,True
2046,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/2046.mp3,True
1229,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1229.mp3,True
2052,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/2052.mp3,True
742,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/742.mp3,True
756,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/756.mp3,True
1598,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1598.mp3,True
731,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/731.mp3,True
725,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/725.mp3,True
1299,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1299.mp3,True
719,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/719.mp3,True
1266,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1266.mp3,True
1500,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1500.mp3,True
2009,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/2009.mp3,True
1514,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1514.mp3,True
1272,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1272.mp3,True
2035,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/2035.mp3,True
1528,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1528.mp3,True
2021,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/2021.mp3,True
902,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/902.mp3,True
1919,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1919.mp3,True
527,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/527.mp3,True
241,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/241.mp3,True
1925,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1925.mp3,True
269,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/269.mp3,True
1931,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1931.mp3,True
296,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/296.mp3,True
1702,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1702.mp3,True
1064,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1064.mp3,True
1070,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1070.mp3,True
1716,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1716.mp3,True
282,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/282.mp3,True
1058,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1058.mp3,True
321,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/321.mp3,True
453,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/453.mp3,True
335,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/335.mp3,True
1879,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1879.mp3,True
1689,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1689.mp3,True
1851,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1851.mp3,True
309,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/309.mp3,True
1845,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1845.mp3,True
1676,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1676.mp3,True
484,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/484.mp3,True
1110,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1110.mp3,True
1104,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1104.mp3,True
490,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/490.mp3,True
1662,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1662.mp3,True
1892,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1892.mp3,True
1138,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1138.mp3,True
1886,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1886.mp3,True
645,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/645.mp3,True
123,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/123.mp3,True
137,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/137.mp3,True
651,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/651.mp3,True
889,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/889.mp3,True
1312,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1312.mp3,True
686,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/686.mp3,True
1474,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1474.mp3,True
1460,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1460.mp3,True
692,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/692.mp3,True
1306,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1306.mp3,True
22,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/22.mp3,True
1448,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1448.mp3,True
876,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/876.mp3,True
37,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/37.mp3,True
863,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/863.mp3,True
1449,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1449.mp3,True
1461,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1461.mp3,True
1307,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1307.mp3,True
693,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/693.mp3,True
687,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/687.mp3,True
1313,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1313.mp3,True
1475,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1475.mp3,True
136,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/136.mp3,True
650,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/650.mp3,True
644,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/644.mp3,True
122,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/122.mp3,True
1139,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1139.mp3,True
1887,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1887.mp3,True
1893,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1893.mp3,True
1105,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1105.mp3,True
1663,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1663.mp3,True
1677,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1677.mp3,True
1111,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1111.mp3,True
485,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/485.mp3,True
1844,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1844.mp3,True
308,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/308.mp3,True
1850,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1850.mp3,True
1688,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1688.mp3,True
452,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/452.mp3,True
1878,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1878.mp3,True
334,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/334.mp3,True
320,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/320.mp3,True
1059,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1059.mp3,True
1071,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1071.mp3,True
1717,/Users/adamdabkowski/PycharmProjects/WIMU-Z4/data/DEAM/audio/1717.mp3,True
